Date,S22,S21,S20,S19,S18,S17,S16,S15
2004-02-15,0.108,0.168,0.078,0.078,0.058,0.088,0.108,0.068
2004-02-16,0.108,0.168,0.078,0.078,0.048,0.088,0.108,0.068
2004-02-17,0.098,0.168,0.058,0.068,0.028,0.078,0.108,0.058
2004-02-18,0.088,0.158,0.048,0.068,0.008,0.078,0.098,0.058
2004-02-19,0.088,0.158,0.048,0.058,-0.002,0.068,0.098,0.058
2004-02-20,0.098,0.158,0.048,0.058,0.018,0.068,0.098,0.048
2004-02-21,0.098,0.158,0.068,0.058,0.038,0.068,0.098,0.048
2004-02-22,0.108,0.158,0.078,0.058,0.048,0.058,0.088,0.048
2004-02-23,0.108,0.158,0.078,0.058,0.048,0.058,0.088,0.038
2004-02-24,0.098,0.148,0.078,0.058,0.058,0.058,0.088,0.038
2004-02-25,0.098,0.148,0.078,0.058,0.058,0.058,0.088,0.038
2004-02-26,0.138,0.168,0.108,0.088,0.088,0.078,0.108,0.088
2004-02-27,0.128,0.158,0.098,0.078,0.078,0.078,0.098,0.068
2004-02-28,0.108,0.158,0.068,0.078,0.048,0.068,0.098,0.058
2004-02-29,0.108,0.158,0.058,0.068,0.038,0.058,0.098,0.058
2004-03-01,0.108,0.158,0.058,0.068,0.038,0.058,0.098,0.048
2004-03-02,0.098,0.158,0.048,0.068,0.028,0.058,0.088,0.048
2004-03-03,0.078,0.158,0.048,0.058,0.018,0.048,0.088,0.048
2004-03-04,0.068,0.148,0.038,0.058,0.018,0.048,0.078,0.038
2004-03-05,0.068,0.148,0.038,0.048,0.018,0.038,0.078,0.038
2004-03-06,0.058,0.138,0.048,0.048,0.008,0.038,0.068,0.028
2004-03-07,0.058,0.138,0.038,0.048,0.008,0.038,0.068,0.028
2004-03-08,0.048,0.138,0.038,0.038,-0.002,0.038,0.068,0.018
2004-03-09,0.048,0.128,0.028,0.038,-0.022,0.028,0.058,0.018
2004-03-10,0.058,0.128,0.028,0.028,-0.002,0.028,0.048,0.018
2004-03-11,0.048,0.118,0.018,0.018,-0.012,0.018,0.048,0.008
2004-03-12,0.038,0.118,0.008,0.018,-0.012,0.018,0.038,0.008
2004-03-13,0.038,0.118,-0.002,0.018,-0.022,0.008,0.038,-0.002
2004-03-14,0.038,0.108,-0.002,0.008,-0.022,0.008,0.038,-0.002
2004-03-15,0.048,0.108,-0.002,0.018,-0.012,0.008,0.038,-0.002
2004-03-16,0.048,0.108,0.008,0.018,-0.002,0.008,0.028,-0.002
2004-03-17,0.048,0.108,0.018,0.008,-0.002,0.008,0.028,-0.012
2004-03-18,0.048,0.098,0.008,-0.002,0.008,-0.002,0.018,-0.012
2004-03-19,0.038,0.098,-0.012,-0.012,-0.012,-0.012,0.018,-0.022
2004-03-20,0.038,0.098,-0.032,-0.012,-0.012,-0.012,0.008,-0.022
2004-03-21,0.038,0.088,-0.032,-0.022,-0.032,-0.022,0.008,-0.032
2004-03-22,0.038,0.088,-0.022,-0.022,-0.022,-0.022,-0.002,-0.042
2004-03-23,0.028,0.078,-0.022,-0.042,-0.022,-0.032,-0.012,-0.042
2004-03-24,0.038,0.078,-0.042,-0.052,-0.032,-0.032,-0.012,-0.052
2004-03-25,0.048,0.078,-0.052,-0.052,-0.042,-0.042,-0.022,-0.052
2004-03-26,0.068,0.078,-0.042,-0.042,-0.032,-0.042,-0.012,-0.052
2004-03-27,0.058,0.078,-0.042,-0.052,-0.042,-0.042,-0.022,-0.052
2004-03-28,0.038,0.068,-0.052,-0.052,-0.042,-0.042,-0.022,-0.062
2004-03-29,0.028,0.068,-0.062,-0.062,-0.052,-0.042,-0.032,-0.072
2004-03-30,0.028,0.058,-0.052,-0.062,-0.042,-0.042,-0.032,-0.072
2004-03-31,0.038,0.048,-0.052,-0.072,-0.022,-0.052,-0.032,-0.082
2004-04-01,0.028,0.048,-0.042,-0.082,-0.012,-0.052,-0.042,-0.082
2004-04-02,0.028,0.038,-0.052,-0.092,-0.012,-0.062,-0.052,-0.092
2004-04-03,0.018,0.028,-0.062,-0.102,-0.012,-0.062,-0.052,-0.102
2004-04-04,0.018,0.018,-0.062,-0.112,-0.002,-0.072,-0.062,-0.112
2004-04-05,0.018,0.018,-0.072,-0.132,-0.002,-0.072,-0.062,-0.112
2004-04-06,0.018,0.008,-0.072,-0.142,-0.002,-0.082,-0.072,-0.122
2004-04-07,0.018,0.008,-0.082,-0.152,-0.002,-0.082,-0.072,-0.122
2004-04-08,0.008,-0.002,-0.092,-0.152,-0.002,-0.092,-0.082,-0.132
2004-04-09,0.008,-0.002,-0.092,-0.162,0.008,-0.092,-0.082,-0.132
2004-04-10,-0.002,-0.012,-0.102,-0.162,0.008,-0.102,-0.092,-0.142
2004-04-11,-0.002,-0.012,-0.112,-0.172,-0.002,-0.102,-0.092,-0.142
2004-04-12,0.018,0.018,-0.062,-0.102,0.018,-0.102,-0.082,-0.122
2004-04-13,0.048,0.058,-0.002,-0.042,0.018,-0.082,-0.052,-0.042
2004-04-14,0.018,0.048,-0.012,-0.042,-0.012,-0.082,-0.042,-0.042
2004-04-15,-0.002,0.038,-0.022,-0.052,-0.022,-0.082,-0.052,-0.052
2004-04-16,-0.012,0.038,-0.042,-0.062,-0.032,-0.092,-0.062,-0.052
2004-04-17,-0.022,0.028,-0.052,-0.062,-0.032,-0.102,-0.062,-0.052
2004-04-18,-0.022,0.018,-0.062,-0.072,-0.042,-0.102,-0.072,-0.062
2004-04-19,-0.022,0.008,-0.072,-0.082,-0.052,-0.112,-0.082,-0.072
2004-04-20,-0.042,-0.002,-0.092,-0.082,-0.062,-0.112,-0.082,-0.082
2004-04-21,-0.052,-0.012,-0.092,-0.092,-0.052,-0.122,-0.092,-0.092
2004-04-22,-0.062,-0.022,-0.102,-0.112,-0.042,-0.122,-0.102,-0.102
2004-04-23,-0.072,-0.032,-0.102,-0.122,-0.042,-0.132,-0.112,-0.112
2004-04-24,-0.082,-0.042,-0.122,-0.132,-0.052,-0.132,-0.122,-0.122
2004-04-25,-0.092,-0.042,-0.132,-0.152,-0.052,-0.142,-0.122,-0.132
2004-04-26,-0.102,-0.052,-0.142,-0.162,-0.062,-0.152,-0.132,-0.142
2004-04-27,-0.102,-0.052,-0.152,-0.172,-0.072,-0.152,-0.142,-0.152
2004-04-28,-0.092,-0.052,-0.162,-0.192,-0.072,-0.152,-0.142,-0.162
2004-04-29,-0.072,-0.052,-0.162,-0.192,-0.052,-0.162,-0.152,-0.172
2004-04-30,-0.072,-0.062,-0.172,-0.202,-0.062,-0.172,-0.162,-0.182
2004-05-01,-0.082,-0.062,-0.172,-0.212,-0.042,-0.162,-0.152,-0.162
2004-05-02,-0.082,-0.062,-0.172,-0.232,-0.042,-0.162,-0.162,-0.162
2004-05-03,-0.082,-0.062,-0.102,-0.202,-0.042,-0.162,-0.162,-0.172
2004-05-04,0.008,0.068,0.008,-0.052,-0.022,-0.162,-0.142,-0.162
2004-05-05,-0.002,0.058,-0.002,-0.072,-0.022,-0.162,-0.152,-0.172
2004-05-06,-0.002,0.048,-0.022,-0.092,-0.032,-0.162,-0.162,-0.182
2004-05-07,-0.012,0.048,-0.032,-0.112,-0.042,-0.172,-0.172,-0.192
2004-05-08,-0.022,0.038,-0.052,-0.122,-0.052,-0.182,-0.182,-0.202
2004-05-09,-0.032,0.028,-0.062,-0.142,-0.042,-0.182,-0.192,-0.212
2004-05-10,-0.032,0.018,-0.072,-0.162,-0.052,-0.192,-0.192,-0.222
2004-05-11,-0.042,0.018,-0.072,-0.172,-0.042,-0.192,-0.202,-0.222
2004-05-12,-0.042,0.008,-0.082,-0.192,-0.042,-0.202,-0.212,-0.232
2004-05-13,-0.052,-0.002,-0.092,-0.192,-0.052,-0.202,-0.212,-0.242
2004-05-14,-0.052,-0.012,-0.112,-0.222,-0.052,-0.212,-0.222,-0.252
2004-05-15,-0.062,-0.022,-0.132,-0.232,-0.062,-0.222,-0.232,-0.262
2004-05-16,-0.062,-0.032,-0.132,-0.252,-0.062,-0.232,-0.242,-0.272
2004-05-17,-0.072,-0.032,-0.142,-0.252,-0.062,-0.232,-0.232,-0.242
2004-05-18,-0.072,-0.042,-0.162,-0.272,-0.072,-0.242,-0.242,-0.252
2004-05-19,-0.072,-0.052,-0.172,-0.282,-0.072,-0.252,-0.252,-0.272
2004-05-20,-0.082,-0.052,-0.192,-0.312,-0.082,-0.252,-0.262,-0.282
2004-05-21,-0.092,-0.062,-0.202,-0.322,-0.082,-0.262,-0.272,-0.292
2004-05-22,-0.092,-0.062,-0.212,-0.332,-0.082,-0.262,-0.282,-0.302
2004-05-23,-0.092,-0.062,-0.212,-0.352,-0.082,-0.272,-0.292,-0.312
2004-05-24,-0.092,-0.072,-0.222,-0.372,-0.082,-0.282,-0.292,-0.322
2004-05-25,-0.092,-0.072,-0.232,-0.382,-0.092,-0.302,-0.302,-0.332
2004-05-26,-0.092,-0.072,-0.232,-0.402,-0.082,-0.312,-0.312,-0.342
2004-05-27,-0.092,-0.072,-0.232,-0.422,-0.072,-0.322,-0.322,-0.352
2004-05-28,-0.092,-0.082,-0.242,-0.432,-0.072,-0.332,-0.332,-0.352
2004-05-29,-0.092,-0.082,-0.252,-0.452,-0.072,-0.342,-0.342,-0.362
2004-05-30,-0.092,-0.082,-0.252,-0.472,-0.072,-0.352,-0.352,-0.372
2004-05-31,-0.082,-0.082,-0.262,-0.482,-0.062,-0.362,-0.362,-0.382
2004-06-01,-0.082,-0.082,-0.262,-0.502,-0.062,-0.372,-0.372,-0.392
2004-06-02,-0.082,-0.082,-0.272,-0.522,-0.052,-0.382,-0.392,-0.402
2004-06-03,-0.082,-0.082,-0.282,-0.542,-0.062,-0.392,-0.392,-0.412
2004-06-04,-0.082,-0.082,-0.282,-0.552,-0.052,-0.392,-0.402,-0.422
2004-06-05,-0.072,-0.082,-0.292,-0.562,-0.052,-0.402,-0.402,-0.422
2004-06-06,-0.072,-0.082,-0.292,-0.562,-0.052,-0.402,-0.412,-0.432
2004-06-07,-0.072,-0.072,-0.272,-0.542,-0.052,-0.332,-0.342,-0.392
2004-06-08,-0.042,-0.072,-0.102,-0.332,-0.032,-0.332,-0.292,-0.362
2004-06-09,-0.052,-0.072,-0.122,-0.282,-0.032,-0.342,-0.292,-0.362
2004-06-10,-0.062,-0.072,-0.132,-0.242,-0.022,-0.352,-0.302,-0.362
2004-06-11,-0.062,-0.072,-0.132,-0.272,-0.022,-0.362,-0.312,-0.372
2004-06-12,-0.062,-0.072,-0.142,-0.292,-0.032,-0.372,-0.322,-0.372
2004-06-13,-0.062,-0.072,-0.152,-0.302,-0.032,-0.382,-0.322,-0.352
2004-06-14,-0.072,-0.072,-0.162,-0.322,-0.032,-0.392,-0.332,-0.352
2004-06-15,-0.072,-0.072,-0.172,-0.342,-0.042,-0.392,-0.342,-0.352
2004-06-16,-0.072,-0.072,-0.192,-0.352,-0.042,-0.392,-0.352,-0.362
2004-06-17,-0.082,-0.072,-0.212,-0.372,-0.062,-0.412,-0.372,-0.362
2004-06-18,-0.092,-0.072,-0.212,-0.372,-0.062,-0.432,-0.382,-0.362
2004-06-19,-0.102,-0.082,-0.212,-0.382,-0.062,-0.442,-0.392,-0.372
2004-06-20,-0.102,-0.082,-0.202,-0.342,-0.052,-0.452,-0.402,-0.372
2004-06-21,-0.032,-0.052,-0.112,-0.082,-0.002,-0.462,-0.412,-0.372
2004-06-22,-0.022,-0.052,-0.122,-0.122,-0.002,-0.462,-0.422,-0.382
2004-06-23,-0.042,-0.062,-0.142,-0.152,-0.012,-0.462,-0.442,-0.382
2004-06-24,-0.052,-0.072,-0.152,-0.182,-0.022,-0.472,-0.452,-0.392
2004-06-25,-0.062,-0.072,-0.172,-0.202,-0.032,-0.482,-0.472,-0.402
2004-06-26,-0.072,-0.072,-0.192,-0.222,-0.032,-0.492,-0.482,-0.402
2004-06-27,-0.082,-0.072,-0.202,-0.252,-0.042,-0.502,-0.502,-0.412
2004-06-28,-0.062,-0.062,-0.212,-0.262,-0.042,-0.512,-0.512,-0.422
2004-06-29,-0.052,-0.022,-0.152,-0.192,-0.032,-0.512,-0.522,-0.432
2004-06-30,-0.062,-0.042,-0.172,-0.212,-0.032,-0.522,-0.542,-0.442
2004-07-01,-0.072,-0.062,-0.172,-0.232,-0.032,-0.532,-0.552,-0.422
2004-07-02,-0.082,-0.072,-0.182,-0.252,-0.042,-0.552,-0.572,-0.432
